#{"t_start": 1765929090.221403, "env_id": "Reacher-v5"}
r,l,t
446.851189,50,722.18128
216.460937,50,722.308283
364.416638,50,722.435584
370.551304,50,722.56378
84.502921,50,722.69115
148.058768,50,722.818846
405.819794,50,722.945993
298.534949,50,723.075788
415.73936,50,723.202958
279.278208,50,723.330068
281.601853,50,723.457259
377.293,50,723.585569
186.728191,50,723.713373
394.397902,50,723.840548
229.228715,50,723.967847
479.179301,50,724.09624
424.903547,50,724.223207
323.761369,50,724.350487
461.227578,50,724.477884
327.269126,50,724.60633
241.272698,50,724.733714
379.783349,50,724.861035
312.962127,50,724.988255
315.240228,50,725.11681
74.458056,50,725.244113
478.373991,50,725.371144
388.288197,50,725.498329
513.164774,50,725.62657
518.26644,50,725.753844
331.183439,50,725.881198
498.625673,50,726.00751
435.158014,50,726.134865
355.183007,50,726.260967
133.208394,50,726.387893
488.227215,50,726.515081
108.05921,50,726.643828
254.56587,50,726.790985
208.570287,50,726.920883
137.711719,50,727.048765
402.058577,50,727.182277
493.37349,50,727.311565
307.009447,50,727.439448
410.881869,50,727.581192
478.033855,50,727.723373
440.960302,50,727.863606
408.897689,50,728.002063
376.929364,50,728.150749
184.166065,50,728.315972
370.05032,50,728.453873
414.756551,50,728.592932
438.58411,50,728.730558
196.839202,50,728.866922
37.715786,50,728.99628
82.746597,50,729.12466
414.904927,50,729.253293
449.042173,50,729.38589
119.904514,50,729.516469
238.17194,50,729.651871
448.717412,50,729.787901
344.928004,50,729.921014
477.343488,50,730.049304
314.703442,50,730.178306
328.743515,50,730.306164
146.953997,50,730.437199
261.708564,50,730.56544
241.411362,50,730.693797
247.998106,50,730.822171
380.748112,50,730.955776
403.970067,50,731.084079
188.892884,50,731.212205
124.68448,50,731.340372
248.313574,50,731.470849
298.828913,50,731.598416
216.735977,50,731.726263
288.753267,50,731.854133
427.9811,50,731.984194
435.961796,50,732.112228
419.661037,50,732.240594
326.243776,50,732.368487
398.981782,50,732.501595
82.462312,50,732.629783
315.864731,50,732.757862
371.813158,50,732.886316
362.845921,50,733.016591
498.171174,50,733.145278
393.372212,50,733.27372
256.836368,50,733.40225
152.896165,50,733.532966
366.542079,50,733.660886
332.739943,50,733.788628
253.327329,50,733.915939
63.359643,50,734.048962
380.385845,50,734.177351
213.137196,50,734.305222
396.848808,50,734.43319
357.506067,50,734.563564
404.704196,50,734.691941
51.89844,50,734.820214
135.37975,50,734.948776
352.307804,50,735.079219
256.42386,50,735.206963
140.695322,50,735.334917
379.620587,50,735.462596
474.903309,50,735.59508
54.846764,50,735.723652
481.154302,50,735.855468
198.246971,50,735.983328
373.578263,50,736.112305
448.643519,50,736.239731
384.872785,50,736.367377
233.624509,50,736.49546
383.91981,50,736.626043
301.557935,50,736.753688
188.49178,50,736.881581
205.492662,50,737.009616
125.088599,50,737.141754
117.8737,50,737.269757
404.232104,50,737.397726
65.326813,50,737.525601
287.525519,50,737.655779
188.702468,50,737.784054
425.469357,50,737.912118
317.079991,50,738.039887
174.195175,50,738.170148
184.796948,50,738.298116
372.274811,50,738.426382
445.491191,50,738.554468
367.03342,50,738.686915
339.016573,50,738.814882
407.058146,50,738.943162
410.708564,50,739.07075
455.412859,50,739.201055
130.842499,50,739.32898
246.572556,50,739.456996
237.863103,50,739.585079
90.577789,50,739.715041
362.264943,50,739.84328
394.963883,50,739.971105
137.621098,50,740.098896
466.32296,50,740.231404
366.000269,50,740.373849
503.637701,50,740.501856
252.877025,50,740.629637
465.18683,50,740.760241
359.89988,50,740.90075
53.989272,50,741.033715
452.214139,50,741.162712
369.371811,50,741.293384
273.824337,50,741.421366
169.796745,50,741.549414
234.120806,50,741.677385
402.181608,50,741.81016
371.151717,50,741.937804
67.503404,50,742.065654
401.262196,50,742.194226
317.498633,50,742.325018
366.031688,50,742.453446
452.119706,50,742.581425
44.857924,50,742.709537
238.662486,50,742.83956
382.277343,50,742.967946
441.113585,50,743.095828
273.640855,50,743.223756
269.1396,50,743.355637
108.384112,50,743.484353
239.372239,50,743.61213
450.219601,50,743.740478
333.817192,50,743.871092
463.428529,50,743.999238
396.870782,50,744.126923
366.421913,50,744.254637
475.677941,50,744.384584
261.701573,50,744.512942
389.075267,50,744.640541
205.367128,50,744.768425
148.034763,50,744.900713
177.514394,50,745.027953
226.284019,50,745.155451
327.704471,50,745.283156
434.933999,50,745.413631
244.174414,50,745.541275
402.672901,50,745.668842
207.505871,50,745.796564
208.595341,50,745.926521
49.667319,50,746.054386
383.18172,50,746.182154
276.975513,50,746.309733
461.794408,50,746.44156
207.141043,50,746.569599
405.675052,50,746.697709
188.247856,50,746.825862
285.149272,50,746.957072
436.807919,50,747.085151
150.685858,50,747.213218
171.311706,50,747.341304
63.636913,50,747.471195
425.831541,50,747.599412
216.590067,50,747.727578
296.652662,50,747.855808
95.396652,50,747.988312
141.884083,50,748.116275
193.857396,50,748.244618
380.167469,50,748.37241
195.999265,50,748.501304
539.074527,50,748.506451
124.203942,50,748.5116
489.652167,50,748.516766
236.581717,50,748.521895
237.107719,50,748.527043
230.198774,50,748.532182
525.704912,50,748.537333
374.650264,50,748.542464
486.817406,50,748.547584
140.00214,50,748.552738
259.89488,50,748.55788
446.523896,50,748.562985
134.599088,50,748.568149
241.469205,50,748.573646
118.810322,50,748.579145
237.77708,50,748.584494
346.725668,50,748.590021
515.140896,50,748.595439
45.82761,50,748.600985
538.705191,50,749.465373
530.550548,50,779.448898
